Transaction_ID,Farmer_ID,Buyer_ID,Commodity,Variety,Grade,Quantity,Farmer_District,Buyer_District,Distance_KM,Market_Price,Offered_Price,Final_Price,Transaction_Date,Payment_Status,Transaction_Status,Is_Synthetic,Is_Anomaly,Anomaly_Type
TX-000140,FARMER-279,BUYER-156,Onion,Red,Grade C,2226.0,Indore,Ahmedabad,236.1,25.21,24.19,23.81,2025-05-29,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000141,FARMER-391,BUYER-166,Soyabean,JS-335,Grade C,2319.0,Surat,Gondal,102.8,40.68,40.19,40.57,2026-01-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-000142,FARMER-681,BUYER-222,Wheat,Lokwan,Grade B,5399.0,Pune,Pune,22.2,25.3,24.73,24.71,2025-02-14,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000143,FARMER-106,BUYER-116,Mustard,Black,Grade B,1154.0,Lasalgaon,Nashik,55.8,57.17,58.65,57.62,2025-10-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-000144,FARMER-414,BUYER-90,Mustard,Pusa Bold,Grade B,3164.0,Nashik,Gondal,170.5,54.86,53.84,53.79,2025-06-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-000145,FARMER-720,BUYER-145,Mustard,Pusa Bold,Grade B,1807.0,Ujjain,Surat,197.6,52.35,54.35,54.23,2025-12-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-000146,FARMER-179,BUYER-194,Potato,Jyoti,Grade B,5466.0,Surat,Agra,148.1,22.45,22.66,22.39,2025-03-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-000147,FARMER-193,BUYER-180,Soyabean,JS-335,Grade B,2504.0,Indore,Agra,42.7,45.05,72.73,72.73,2025-08-25,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-000148,FARMER-863,BUYER-105,Potato,Jyoti,Grade B,4352.0,Ujjain,Rajkot,235.6,20.72,20.73,20.46,2025-02-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-000149,FARMER-756,BUYER-236,Mustard,Yellow,Grade C,1524.0,Pune,Pune,17.8,45.38,44.52,43.84,2025-12-05,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000150,FARMER-502,BUYER-185,Onion,Garhwa,Grade C,4240.0,Rajkot,Nashik,131.9,26.26,26.55,26.28,2026-01-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-000151,FARMER-382,BUYER-98,Potato,Jyoti,Grade B,2806.0,Rajkot,Surat,437.1,21.75,21.49,21.81,2025-02-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-000152,FARMER-145,BUYER-152,Soyabean,JS-335,Grade B,3493.0,Rajkot,Ahmedabad,215.0,47.47,49.42,49.57,2025-05-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-000153,FARMER-938,BUYER-132,Wheat,Sharbati,Grade C,7897.0,Ujjain,Surat,121.0,23.16,24.29,24.69,2025-05-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-000154,FARMER-537,BUYER-192,Soyabean,JS-335,Grade C,4261.0,Pune,Ujjain,100.1,40.93,40.6,40.66,2025-08-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-000155,FARMER-330,BUYER-126,Onion,White,Grade C,2987.0,Pune,Ujjain,146.6,27.21,26.69,27.14,2025-07-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-000156,FARMER-194,BUYER-187,Wheat,Lokwan,Grade A,5650.0,Agra,Rajkot,222.2,26.01,26.31,26.01,2025-04-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-000157,FARMER-440,BUYER-127,Tomato,Local,Grade C,2898.0,Gondal,Indore,231.2,24.33,23.77,23.82,2025-12-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-000158,FARMER-489,BUYER-169,Cotton,Medium Staple,Grade A,2295.0,Indore,Indore,14.0,78.04,81.54,81.12,2026-01-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-000159,FARMER-676,BUYER-106,Onion,Red,Grade A,4700.0,Agra,Pune,94.9,33.06,33.04,33.04,2025-04-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-000160,FARMER-801,BUYER-136,Rice,Sona Masoori,Grade C,4671.0,Indore,Indore,14.7,32.94,34.06,34.63,2025-06-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-000161,FARMER-757,BUYER-65,Tomato,Local,Grade C,2104.0,Rajkot,Pune,60.2,25.43,12.12,12.12,2025-11-19,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-000162,FARMER-482,BUYER-65,Soyabean,NRC-37,Grade B,427.0,Ujjain,Pune,32.6,44.77,45.51,45.51,2025-09-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-000163,FARMER-540,BUYER-95,Potato,Jyoti,Grade B,1825.0,Agra,Ujjain,85.5,22.61,22.64,22.55,2025-07-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-000164,FARMER-813,BUYER-107,Rice,Common,Grade B,1024.0,Rajkot,Gondal,39.1,35.77,14.05,14.05,2025-07-13,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-000165,FARMER-611,BUYER-161,Cotton,Long Staple,Grade C,3908.0,Ujjain,Rajkot,80.5,60.41,60.94,59.9,2025-12-21,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000166,FARMER-656,BUYER-194,Tomato,Local,Grade C,1149.0,Surat,Agra,61.7,23.69,24.88,24.94,2025-12-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-000167,FARMER-969,BUYER-149,Cotton,Medium Staple,Grade B,990.0,Gondal,Ujjain,194.0,75.86,75.83,75.35,2025-06-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-000168,FARMER-709,BUYER-151,Cotton,BT Cotton,Grade B,3242.0,Indore,Indore,15.3,68.19,68.74,69.18,2025-10-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-000169,FARMER-733,BUYER-125,Wheat,Kalyan,Grade A,2729.0,Pune,Ahmedabad,192.7,27.45,26.59,26.53,2025-06-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-000170,FARMER-204,BUYER-83,Potato,Jyoti,Grade B,3563.0,Ujjain,Pune,52.7,22.39,21.85,21.7,2025-02-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-000171,FARMER-398,BUYER-155,Mustard,Black,Grade B,2091.0,Surat,Agra,144.6,54.77,53.42,53.41,2025-12-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-000172,FARMER-545,BUYER-120,Mustard,Yellow,Grade B,546.0,Nashik,Surat,188.6,53.39,52.23,51.82,2025-09-11,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000173,FARMER-440,BUYER-208,Mustard,Yellow,Grade B,1678.0,Agra,Ahmedabad,96.1,51.1,50.25,51.18,2025-11-05,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000174,FARMER-398,BUYER-238,Soyabean,NRC-37,Grade B,1736.0,Nashik,Pune,208.7,47.66,49.98,50.52,2025-10-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-000175,FARMER-844,BUYER-168,Wheat,Sharbati,Grade B,6785.0,Gondal,Pune,178.1,24.6,24.18,24.39,2025-03-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-000176,FARMER-175,BUYER-164,Soyabean,NRC-37,Grade B,2477.0,Pune,Ujjain,38.1,44.89,46.74,47.51,2025-07-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-000177,FARMER-354,BUYER-218,Cotton,BT Cotton,Grade B,655.0,Pune,Lasalgaon,242.5,75.4,72.91,73.63,2025-08-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000178,FARMER-804,BUYER-197,Wheat,Sharbati,Grade A,4134.0,Agra,Ujjain,63.2,27.06,26.88,26.43,2025-01-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-000179,FARMER-847,BUYER-86,Cotton,Medium Staple,Grade A,3245.0,Ujjain,Indore,53.5,78.34,80.69,80.05,2025-02-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000180,FARMER-217,BUYER-55,Cotton,Long Staple,Grade A,3300.0,Surat,Ujjain,68.4,79.34,79.73,80.68,2025-03-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-000181,FARMER-290,BUYER-213,Mustard,Yellow,Grade A,2265.0,Surat,Indore,160.3,61.79,60.64,61.13,2025-07-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000182,FARMER-691,BUYER-76,Onion,White,Grade A,2505.0,Nashik,Indore,146.1,33.13,33.05,32.54,2025-11-24,COMPLETED,COMPLETED,True,False,NORMAL
TX-000183,FARMER-568,BUYER-208,Onion,Garhwa,Grade B,1768.0,Agra,Agra,15.8,30.67,30.38,30.23,2025-03-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-000184,FARMER-497,BUYER-157,Onion,Garhwa,Grade A,1254.0,Ujjain,Ahmedabad,152.1,33.22,32.53,32.69,2025-09-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-000185,FARMER-109,BUYER-174,Onion,Red,Grade B,4834.0,Ujjain,Indore,54.1,30.3,31.6,31.07,2025-09-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000186,FARMER-879,BUYER-106,Rice,Basmati,Grade A,3994.0,Ahmedabad,Indore,154.4,37.64,38.08,37.49,2026-01-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-000187,FARMER-943,BUYER-143,Tomato,Desi,Grade B,890.0,Pune,Gondal,191.9,27.16,26.81,26.76,2025-12-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-000188,FARMER-936,BUYER-72,Soyabean,JS-335,Grade B,1371.0,Agra,Lasalgaon,219.4,45.27,44.1,43.58,2025-11-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000189,FARMER-160,BUYER-195,Cotton,Long Staple,Grade A,2386.0,Lasalgaon,Nashik,52.9,73.54,74.54,75.48,2025-05-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-000190,FARMER-868,BUYER-155,Tomato,Hybrid,Grade C,643.0,Ahmedabad,Surat,62.2,23.67,24.51,24.5,2025-06-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-000191,FARMER-375,BUYER-210,Mustard,Yellow,Grade B,2328.0,Gondal,Pune,143.4,52.74,54.93,54.9,2025-05-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-000192,FARMER-989,BUYER-248,Potato,Kufri,Grade C,3992.0,Lasalgaon,Gondal,205.0,20.02,19.99,19.8,2025-07-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-000193,FARMER-445,BUYER-190,Onion,Garhwa,Grade C,4026.0,Rajkot,Rajkot,11.0,27.93,29.41,29.36,2025-08-24,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000194,FARMER-538,BUYER-101,Onion,Garhwa,Grade A,4422.0,Nashik,Gondal,174.0,34.02,34.73,34.11,2025-05-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000195,FARMER-843,BUYER-229,Wheat,Sharbati,Grade B,5867.0,Rajkot,Surat,439.8,24.72,24.58,24.1,2025-03-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000196,FARMER-223,BUYER-158,Onion,White,Grade A,2162.0,Gondal,Gondal,98.9,33.81,34.98,34.47,2025-06-03,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000197,FARMER-246,BUYER-67,Tomato,Desi,Grade B,1488.0,Surat,Ahmedabad,232.4,27.37,28.33,27.88,2025-11-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-000198,FARMER-703,BUYER-236,Mustard,Yellow,Grade C,1306.0,Ahmedabad,Surat,90.9,48.96,49.91,49.48,2025-02-13,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000199,FARMER-127,BUYER-218,Rice,Basmati,Grade B,3812.0,Pune,Nashik,211.5,36.02,34.93,35.06,2025-05-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-000200,FARMER-112,BUYER-142,Cotton,BT Cotton,Grade A,3436.0,Pune,Lasalgaon,150.2,75.31,78.92,77.39,2025-03-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-000201,FARMER-368,BUYER-105,Tomato,Local,Grade C,1375.0,Nashik,Ujjain,198.8,24.04,23.26,23.37,2025-08-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-000202,FARMER-417,BUYER-70,Wheat,Lokwan,Grade B,3613.0,Gondal,Nashik,183.7,23.64,23.22,23.61,2026-01-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000203,FARMER-726,BUYER-205,Tomato,Hybrid,Grade B,2077.0,Ahmedabad,Gondal,32.8,27.32,26.86,26.88,2025-03-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-000204,FARMER-838,BUYER-116,Onion,White,Grade A,3993.0,Nashik,Gondal,199.7,33.04,32.99,32.68,2025-01-16,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000205,FARMER-742,BUYER-69,Soyabean,Yellow,Grade B,627.0,Agra,Ahmedabad,110.9,44.49,46.48,45.76,2025-05-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-000206,FARMER-102,BUYER-61,Tomato,Local,Grade A,1283.0,Ahmedabad,Ahmedabad,22.3,30.05,31.59,31.49,2025-01-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000207,FARMER-526,BUYER-234,Cotton,Medium Staple,Grade B,2500.0,Gondal,Ujjain,178.1,74.77,77.25,78.65,2025-01-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-000208,FARMER-576,BUYER-122,Rice,Sona Masoori,Grade A,3469.0,Lasalgaon,Surat,94.2,37.76,37.28,37.98,2025-06-05,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000209,FARMER-894,BUYER-100,Wheat,Lokwan,Grade A,3752.0,Surat,Ujjain,106.2,25.78,13.26,13.26,2025-12-22,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-000210,FARMER-969,BUYER-238,Rice,Basmati,Grade A,6890.0,Pune,Indore,241.5,37.89,36.62,37.2,2025-03-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-000211,FARMER-817,BUYER-145,Soyabean,NRC-37,Grade A,792.0,Ahmedabad,Pune,46.5,52.29,53.71,53.26,2025-10-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-000212,FARMER-920,BUYER-150,Cotton,Medium Staple,Grade B,1318.0,Surat,Ahmedabad,201.6,75.38,73.09,72.55,2025-10-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-000213,FARMER-466,BUYER-247,Wheat,Sharbati,Grade A,2708.0,Gondal,Gondal,64.7,27.63,28.46,28.14,2025-12-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-000214,FARMER-251,BUYER-73,Wheat,Sharbati,Grade A,1152.0,Nashik,Nashik,23.2,28.52,28.67,28.95,2025-03-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-000215,FARMER-573,BUYER-76,Onion,Red,Grade A,4220.0,Surat,Ahmedabad,73.6,32.9,33.66,33.77,2025-07-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-000216,FARMER-932,BUYER-69,Tomato,Local,Grade A,2044.0,Ahmedabad,Gondal,229.1,31.61,32.96,33.52,2025-06-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000217,FARMER-841,BUYER-151,Soyabean,JS-335,Grade A,2149.0,Lasalgaon,Surat,229.8,50.99,90.69,90.69,2025-05-21,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-000218,FARMER-762,BUYER-125,Soyabean,Yellow,Grade C,2364.0,Gondal,Nashik,114.3,41.94,43.77,44.0,2025-08-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-000219,FARMER-913,BUYER-54,Mustard,Pusa Bold,Grade A,2042.0,Indore,Lasalgaon,230.8,59.57,105.36,105.36,2025-09-15,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-000220,FARMER-930,BUYER-249,Rice,Basmati,Grade B,3566.0,Lasalgaon,Agra,249.9,37.73,38.34,38.83,2025-03-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-000221,FARMER-157,BUYER-245,Wheat,Kalyan,Grade B,6541.0,Lasalgaon,Ahmedabad,68.7,25.55,26.39,26.49,2025-10-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-000222,FARMER-460,BUYER-195,Onion,Garhwa,Grade C,4249.0,Indore,Ujjain,53.1,27.86,27.09,26.57,2025-09-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000223,FARMER-439,BUYER-207,Wheat,Lokwan,Grade A,2078.0,Lasalgaon,Rajkot,34.8,26.34,25.84,25.87,2025-10-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-000224,FARMER-174,BUYER-145,Mustard,Pusa Bold,Grade A,1266.0,Ahmedabad,Ahmedabad,20.3,56.28,59.4,58.63,2025-08-12,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000225,FARMER-810,BUYER-207,Cotton,BT Cotton,Grade B,3351.0,Pune,Nashik,212.3,75.22,77.07,78.45,2025-05-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-000226,FARMER-889,BUYER-195,Tomato,Local,Grade B,2787.0,Agra,Surat,170.7,26.53,25.85,25.58,2025-02-23,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000227,FARMER-271,BUYER-212,Potato,Kufri,Grade B,4511.0,Lasalgaon,Indore,32.5,22.66,22.08,21.73,2025-04-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-000228,FARMER-495,BUYER-162,Mustard,Black,Grade C,1878.0,Pune,Lasalgaon,150.1,45.65,47.16,47.65,2025-02-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-000229,FARMER-562,BUYER-68,Tomato,Hybrid,Grade A,1005.0,Gondal,Gondal,105.2,31.47,30.58,31.16,2025-07-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-000230,FARMER-728,BUYER-173,Tomato,Hybrid,Grade C,745.0,Pune,Ahmedabad,41.8,25.51,25.13,25.35,2025-06-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000231,FARMER-371,BUYER-219,Rice,Sona Masoori,Grade A,823.0,Agra,Ujjain,214.8,40.96,39.32,39.83,2025-03-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-000232,FARMER-591,BUYER-101,Potato,Jyoti,Grade A,4010.0,Gondal,Indore,215.6,22.95,22.98,22.76,2025-06-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-000233,FARMER-496,BUYER-97,Cotton,Medium Staple,Grade A,2060.0,Nashik,Indore,132.3,74.61,75.66,76.25,2025-04-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-000234,FARMER-784,BUYER-138,Mustard,Pusa Bold,Grade A,495.0,Pune,Ujjain,122.1,57.01,59.74,59.11,2025-10-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-000235,FARMER-504,BUYER-232,Tomato,Desi,Grade B,1695.0,Agra,Agra,16.5,28.17,29.71,29.37,2026-01-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-000236,FARMER-143,BUYER-158,Potato,Kufri,Grade B,5985.0,Ahmedabad,Agra,86.7,20.91,20.32,20.24,2026-01-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-000237,FARMER-382,BUYER-183,Soyabean,JS-335,Grade B,2955.0,Ujjain,Pune,54.8,47.94,48.9,49.76,2025-03-18,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000238,FARMER-676,BUYER-249,Potato,Lauvkar,Grade C,5341.0,Pune,Nashik,208.8,19.19,19.23,19.16,2025-09-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-000239,FARMER-797,BUYER-227,Mustard,Black,Grade A,3113.0,Surat,Rajkot,442.5,55.54,52.78,52.36,2025-05-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-000240,FARMER-603,BUYER-228,Potato,Jyoti,Grade A,5858.0,Indore,Lasalgaon,89.3,23.46,22.84,23.22,2025-08-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-000241,FARMER-596,BUYER-244,Cotton,BT Cotton,Grade B,1056.0,Nashik,Ujjain,118.7,68.96,109.42,109.42,2026-02-04,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-000242,FARMER-957,BUYER-64,Wheat,Lokwan,Grade B,7410.0,Surat,Nashik,111.0,24.98,25.52,25.04,2025-08-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-000243,FARMER-708,BUYER-164,Onion,White,Grade B,2009.0,Ahmedabad,Nashik,194.8,31.47,30.31,30.74,2025-12-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000244,FARMER-319,BUYER-106,Wheat,Kalyan,Grade A,5491.0,Ujjain,Rajkot,220.2,26.41,26.45,26.1,2026-01-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-000245,FARMER-329,BUYER-114,Rice,Common,Grade C,4678.0,Pune,Pune,25.5,32.62,32.97,33.4,2025-08-24,COMPLETED,COMPLETED,True,False,NORMAL
TX-000246,FARMER-204,BUYER-51,Cotton,Long Staple,Grade B,2632.0,Nashik,Gondal,136.0,67.78,69.18,68.52,2025-06-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-000247,FARMER-767,BUYER-126,Wheat,Lokwan,Grade B,2530.0,Rajkot,Agra,118.9,24.46,25.16,25.66,2025-06-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-000248,FARMER-528,BUYER-153,Mustard,Pusa Bold,Grade A,2566.0,Agra,Surat,105.5,60.26,61.03,62.02,2026-01-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-000249,FARMER-619,BUYER-126,Onion,Garhwa,Grade C,1233.0,Gondal,Indore,58.1,25.69,26.14,26.61,2025-05-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-000250,FARMER-770,BUYER-72,Wheat,Sharbati,Grade A,7074.0,Pune,Lasalgaon,111.8,27.67,28.8,29.22,2025-10-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-000251,FARMER-735,BUYER-68,Soyabean,JS-335,Grade B,3957.0,Pune,Ujjain,95.6,43.95,43.02,42.75,2025-01-28,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000252,FARMER-568,BUYER-86,Cotton,Long Staple,Grade A,783.0,Lasalgaon,Ahmedabad,99.0,82.38,81.53,80.45,2025-01-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-000253,FARMER-601,BUYER-245,Potato,Jyoti,Grade B,3984.0,Pune,Pune,26.7,23.31,23.7,24.13,2025-07-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-000254,FARMER-875,BUYER-185,Wheat,Lokwan,Grade B,5312.0,Surat,Surat,182.6,25.56,24.8,24.61,2025-06-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-000255,FARMER-146,BUYER-126,Rice,Sona Masoori,Grade B,4376.0,Lasalgaon,Pune,225.4,36.68,38.12,37.64,2025-03-10,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000256,FARMER-931,BUYER-153,Tomato,Local,Grade A,2959.0,Surat,Rajkot,440.9,31.61,31.96,31.8,2025-03-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-000257,FARMER-889,BUYER-186,Tomato,Desi,Grade C,2087.0,Rajkot,Rajkot,16.9,24.8,24.31,24.51,2025-08-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-000258,FARMER-802,BUYER-211,Tomato,Hybrid,Grade B,573.0,Ujjain,Nashik,167.0,29.22,30.27,30.53,2025-12-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-000259,FARMER-216,BUYER-250,Potato,Lauvkar,Grade A,15990.0,Nashik,Ujjain,244.1,23.18,20.86,20.86,2025-07-03,COMPLETED,COMPLETED,True,True,ABNORMAL_QUANTITY
TX-000260,FARMER-608,BUYER-103,Soyabean,Yellow,Grade A,452.0,Gondal,Gondal,213.8,49.72,51.92,51.04,2025-12-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000261,FARMER-362,BUYER-214,Wheat,Sharbati,Grade C,2931.0,Indore,Rajkot,52.0,21.01,21.93,22.09,2025-03-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-000262,FARMER-218,BUYER-74,Tomato,Local,Grade C,2091.0,Ahmedabad,Lasalgaon,108.7,23.29,23.03,22.91,2025-08-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-000263,FARMER-216,BUYER-152,Mustard,Yellow,Grade A,1534.0,Indore,Pune,172.7,61.03,62.48,63.59,2025-03-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-000264,FARMER-526,BUYER-201,Soyabean,NRC-37,Grade B,1143.0,Pune,Lasalgaon,164.5,43.9,45.08,45.05,2025-12-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-000265,FARMER-521,BUYER-162,Tomato,Local,Grade A,1148.0,Ujjain,Agra,189.2,28.51,29.1,29.13,2025-04-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-000266,FARMER-197,BUYER-160,Wheat,Sharbati,Grade A,5669.0,Pune,Ahmedabad,214.6,25.73,15.02,15.02,2025-10-13,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-000267,FARMER-617,BUYER-170,Soyabean,JS-335,Grade A,2416.0,Surat,Lasalgaon,243.4,49.64,49.99,50.62,2025-01-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-000268,FARMER-554,BUYER-196,Soyabean,JS-335,Grade C,2233.0,Gondal,Indore,194.0,42.41,42.3,41.45,2025-01-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-000269,FARMER-718,BUYER-208,Rice,Common,Grade B,4755.0,Indore,Lasalgaon,109.9,34.63,36.02,36.41,2025-01-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-000270,FARMER-833,BUYER-218,Cotton,Long Staple,Grade B,841.0,Surat,Rajkot,438.4,67.99,66.25,66.79,2025-11-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-000271,FARMER-268,BUYER-176,Onion,Garhwa,Grade B,2282.0,Nashik,Agra,73.1,28.45,28.5,28.82,2025-03-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-000272,FARMER-210,BUYER-243,Mustard,Black,Grade C,2980.0,Agra,Gondal,199.9,47.76,48.37,49.27,2025-08-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000273,FARMER-853,BUYER-62,Mustard,Pusa Bold,Grade B,1927.0,Ahmedabad,Agra,68.2,56.57,58.02,57.61,2025-03-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-000274,FARMER-528,BUYER-205,Wheat,Sharbati,Grade A,3269.0,Nashik,Indore,207.1,27.28,27.89,27.67,2025-03-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-000275,FARMER-981,BUYER-130,Wheat,Lokwan,Grade A,5944.0,Lasalgaon,Ahmedabad,245.9,25.46,24.79,24.93,2025-11-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-000276,FARMER-879,BUYER-140,Soyabean,NRC-37,Grade B,3135.0,Pune,Ujjain,92.9,44.3,69.35,69.35,2025-08-05,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-000277,FARMER-304,BUYER-118,Onion,White,Grade B,1074.0,Rajkot,Nashik,74.9,31.68,32.93,33.41,2025-10-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-000278,FARMER-985,BUYER-107,Mustard,Black,Grade B,2850.0,Nashik,Rajkot,233.8,54.54,56.11,57.16,2025-07-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-000279,FARMER-861,BUYER-114,Wheat,Kalyan,Grade C,6995.0,Indore,Surat,230.5,21.45,21.27,21.47,2025-12-27,COMPLETED,COMPLETED,True,False,NORMAL
